Vendor_ID,Invoice_Amount,Tax_Amount,Total_Amount,Processing_Days,Approval_Level,Approved_By,Vendor_Reliability_Score,Invoice_Frequency,Avg_Invoice_Amount,Deviation_From_Avg,Fraud_Flag,Credit_Period_Days,Is_Late_Payment,Payment_Status_Paid,Payment_Status_Pending,Payment_Status_Rejected,Transaction_Type_Credit,Transaction_Type_Credit Note,Transaction_Type_Debit Note,Transaction_Type_Invoice,Risk_Level,Binary_Risk_Flag
375,62052.0,6477.15,68876.08,12.0,3,0,3.0,25,44869,36.49,1,204,0,False,False,False,False,True,False,False,1,0
221,54138.0,3067.54,60145.57,2.0,1,1,1.0,12,874,5.83,0,241,0,False,True,False,True,False,False,False,0,0
678,30340.0,3863.35,32497.19,22.0,1,1,6.0,38,35123,20.67,0,133,0,False,True,False,False,False,False,False,0,0
662,61480.0,6620.74,67841.22,13.0,1,1,5.0,23,35821,-4.8,0,-138,0,False,False,False,False,False,True,False,0,0
887,152304.125,4947.97,40296.72,16.0,4,2,7.0,28,8048,34.98,0,77,0,False,False,False,False,False,True,False,0,0
591,71347.0,10575.1,78933.55,3.0,4,3,1.0,2,20470,1.75,1,-98,0,False,False,True,True,False,False,False,1,0
306,78820.0,4131.41,87604.11,15.0,5,3,4.0,27,44157,86.13,1,90,0,False,True,False,False,False,True,False,2,1
229,20193.0,3086.63,21575.78,3.0,3,4,5.0,12,48574,23.32,1,83,0,False,False,True,False,True,False,False,1,0
231,20860.0,2658.59,24487.36,11.0,4,0,10.0,3,13583,78.32,0,320,0,False,False,False,False,False,False,True,0,0
284,95120.0,9536.09,100923.79,20.0,3,3,4.0,28,8151,11.21,0,-79,1,False,False,True,False,True,False,False,0,0
38,45211.0,7766.43,53093.28,13.0,3,1,9.0,49,34951,83.4,0,-98,0,False,False,False,False,True,False,False,0,0
179,86241.0,8788.36,96940.74,15.0,4,1,4.0,20,11535,13.79,0,-80,1,False,False,True,False,False,False,True,0,0
692,79391.0,14176.13,88420.14,29.0,1,1,3.0,21,46125,-47.89,1,-72,0,False,False,True,False,False,False,False,2,1
217,89671.0,5520.06,99084.0,23.0,3,3,-5.0,13,2684,21.52,0,-83,0,True,False,False,False,False,False,True,0,0
588,2940.0,324.66,3100.03,21.0,4,0,5.0,27,18625,6.27,0,134,1,False,False,True,True,False,False,False,0,0
456,70158.0,6279.06,75730.5,6.0,1,4,2.0,22,16347,98.39,1,216,1,False,True,False,False,False,False,True,1,0
629,61356.0,7820.84,67372.19,19.0,4,4,1.0,10,36209,42.96,1,-54,0,False,True,False,False,True,False,False,1,0
147,13041.0,2217.4,13698.99,16.0,3,1,1.0,47,10288,72.36,0,32,1,False,True,False,False,False,False,True,0,0
896,60297.0,5755.07,70385.82,1.0,2,2,2.0,4,13360,39.21,1,148,0,False,False,True,False,False,False,True,1,0
598,46528.0,6443.76,49979.96,25.0,1,3,8.0,47,43457,-17.75,1,-232,1,False,False,False,False,False,True,False,1,0
33,84396.0,11902.13,95910.79,16.0,5,0,9.0,2,8464,89.0,0,-139,1,False,False,False,False,True,False,False,0,0
822,34426.0,2657.45,36402.25,29.0,4,0,9.0,23,3790,-42.86,0,-35,1,True,False,False,False,False,False,True,0,0
0,71313.0,7257.24,83846.57,22.0,2,0,6.0,13,17293,41.92,1,-194,1,False,True,False,False,False,True,False,2,1
362,88656.0,6668.98,94583.65,14.0,3,3,1.0,50,22390,86.11,0,184,0,False,False,True,False,True,False,False,0,0
733,56246.0,5710.62,63171.96,15.0,5,3,9.0,3,17014,54.23,1,-47,0,False,False,False,False,False,False,True,1,0
434,60574.0,3366.45,66384.78,8.0,5,0,2.0,15,20767,-16.02,0,-221,1,False,False,True,False,False,False,False,0,0
672,79627.0,4461.46,93076.87,9.0,1,0,6.0,14,49363,-6.89,0,-112,1,False,False,True,False,False,False,True,0,0
892,36562.0,1847.84,42727.72,7.0,5,2,1.0,16,31469,-9.46,1,168,0,True,False,False,True,False,False,False,1,0
574,4642.0,243.61,5013.58,25.0,1,0,5.0,14,23681,-34.27,1,-241,1,False,False,True,False,False,False,True,1,0
167,29832.0,2605.91,34631.14,22.0,5,3,6.0,9,14952,13.48,1,-233,1,False,False,True,False,True,False,False,1,0
654,16553.0,1632.48,17867.65,1.0,4,4,6.0,45,47365,88.54,0,-19,0,False,True,False,False,False,True,False,0,0
191,63684.0,4532.36,71508.21,28.0,1,3,4.0,16,30148,-6.64,1,152,1,False,False,False,True,False,False,False,1,0
890,16861.0,1064.5,18852.11,11.0,4,1,2.0,27,37545,48.81,0,-30,1,False,False,True,False,False,False,False,0,0
353,55629.0,3590.13,65573.11,11.0,2,0,6.0,27,39203,-22.13,1,84,0,False,False,True,False,False,False,False,1,0
194,91982.0,11798.91,100031.52,24.0,4,1,10.0,3,31654,-33.82,0,-35,1,False,True,False,False,False,False,False,0,0
579,77623.0,13763.03,82131.9,11.0,3,0,4.0,48,47632,-6.15,1,-105,1,False,False,False,False,False,False,True,1,0
374,93770.0,12818.35,108394.4,28.0,5,0,9.0,16,6996,-0.82,1,28,1,False,False,True,True,False,False,False,2,1
426,12900.0,2235.44,14170.38,2.0,2,0,3.0,28,39665,69.71,0,115,1,False,False,True,False,True,False,False,0,0
407,16194.0,2234.94,18584.0,20.0,2,1,4.0,28,3015,5.07,1,40,0,False,False,False,False,False,False,True,1,0
360,26631.0,1878.03,28642.84,10.0,1,0,5.0,26,2581,38.42,1,-26,1,True,False,False,False,False,False,True,1,0
671,8181.0,801.99,8814.58,0.0,4,4,5.0,29,23046,-33.34,0,273,0,False,False,True,False,False,False,True,0,0
726,7430.0,648.9,8728.9,1.0,1,3,1.0,1,18230,14.59,1,-32,1,False,False,False,False,False,False,True,1,0
264,3727.0,607.22,4387.58,27.0,4,0,8.0,2,31158,51.9,1,-125,0,False,False,False,False,True,False,False,1,0
654,26056.0,2389.39,28136.38,18.0,3,0,8.0,21,3645,15.48,0,-40,0,False,False,True,False,False,False,False,0,0
711,24558.0,3402.54,25911.83,0.0,1,0,6.0,12,14484,-15.98,1,173,0,True,False,False,False,False,False,True,1,0
337,15539.0,1501.55,17383.49,-5.0,4,2,10.0,29,31527,33.73,1,333,0,False,True,False,False,False,False,True,1,0
105,77056.0,9560.01,87577.34,12.0,3,4,3.0,26,47469,-41.41,0,-118,1,False,False,False,False,False,False,True,0,0
677,48722.0,6983.64,53017.09,20.0,5,0,6.0,36,7713,8.32,0,30,1,False,False,False,False,False,False,False,0,0
804,81053.0,5682.44,90331.36,13.0,1,1,6.0,36,45361,-37.79,1,-29,1,False,False,True,True,False,False,False,2,1
421,79806.0,13786.83,86724.17,3.0,3,1,8.0,15,48955,96.01,0,-30,0,False,False,True,False,False,True,False,0,0
115,50334.0,2534.18,19362.38,20.0,2,4,1.0,14,21411,67.1,0,88,0,False,True,False,False,False,False,False,0,0
803,79492.0,8210.93,93657.58,25.0,3,1,5.0,27,2417,-45.62,0,-36,1,False,False,True,True,False,False,False,0,0
232,50334.0,1850.53,35517.94,10.0,3,2,2.0,36,21572,86.23,1,-164,0,False,True,False,False,False,False,True,1,0
410,88587.0,6229.0,102379.25,9.0,3,3,9.0,3,31971,65.6,1,259,0,False,True,False,False,False,False,True,2,1
735,62812.0,7965.09,73383.84,23.0,2,0,2.0,35,20820,38.05,1,-114,1,False,False,True,False,False,False,True,1,0
810,17759.0,3071.88,20398.21,26.0,3,0,7.0,15,24254,-21.52,1,-69,0,False,False,False,False,False,False,True,1,0
465,95638.0,7926.45,107383.79,25.0,3,1,6.0,27,18059,-31.74,0,-93,0,False,False,True,False,False,False,False,0,0
332,79822.0,10120.21,87943.49,10.0,1,2,5.0,44,22302,31.92,1,130,0,True,False,False,False,False,False,True,2,1
360,54333.0,5867.52,62702.87,27.0,5,0,3.0,43,14388,-34.98,0,73,0,False,False,False,False,False,False,True,0,0
413,74674.0,9447.14,81157.85,4.0,2,4,10.0,10,28074,75.42,1,-59,0,False,False,False,False,True,False,False,1,0
351,7224.0,535.17,8447.32,16.0,5,4,6.0,14,4683,40.36,0,11,1,False,False,True,False,True,False,False,0,0
730,83805.0,11230.07,88918.93,22.0,4,0,6.0,10,23471,94.25,0,-25,1,False,False,False,False,False,False,True,0,0
388,0.0,5387.91,65796.27,4.0,3,0,4.0,1,38424,58.22,0,-6,0,False,False,True,True,False,False,False,0,0
743,6809.0,450.75,7343.63,6.0,5,1,5.0,4,26952,-28.16,0,-108,1,False,False,False,True,False,False,False,0,0
94,2393.0,425.02,2793.33,26.0,3,1,1.0,10,26722,38.58,1,143,0,False,False,True,False,False,False,True,1,0
355,12533.0,1826.22,14438.96,5.0,3,0,5.0,4,11475,58.31,0,-227,1,False,False,False,True,False,False,False,0,0
817,18045.0,1200.26,19488.49,15.0,5,2,9.0,28,39581,-46.52,0,-88,1,False,False,False,False,False,False,True,0,0
505,2201.0,114.89,2576.94,18.0,4,4,9.0,20,20271,59.74,1,-67,0,False,False,False,False,False,False,True,1,0
471,44321.0,3446.7,47463.51,12.0,3,0,10.0,42,42819,16.93,0,36,1,False,False,True,True,False,False,False,0,0
141,47206.0,2800.48,54726.99,28.0,3,3,3.0,14,1130,95.7,1,-244,1,False,True,False,False,False,True,False,1,0
839,69884.0,4042.3,74517.79,28.0,5,0,7.0,25,23895,-19.8,0,38,1,True,False,False,False,False,True,False,0,0
0,84755.0,6552.92,92646.71,15.0,2,4,1.0,45,30709,84.14,1,45,1,False,False,True,False,True,False,False,2,1
681,86357.0,5648.75,93354.81,16.0,3,4,6.0,29,35779,28.38,0,114,1,False,False,True,False,False,False,True,0,0
139,94067.0,5440.5,106313.93,21.0,1,4,5.0,45,36237,71.5,1,-47,1,False,False,True,False,False,False,True,2,1
55,86055.0,15433.17,91687.74,27.0,4,1,10.0,35,35586,-27.01,0,-89,0,False,False,True,False,False,False,True,0,0
428,21073.0,3300.33,23783.28,16.0,3,0,9.0,5,4929,72.3,1,24,0,False,False,False,False,False,False,False,1,0
338,48098.0,3321.22,51111.85,11.0,1,0,8.0,27,10399,9.08,0,-28,1,False,True,False,False,False,False,False,0,0
110,87955.0,14713.01,97442.53,22.0,1,1,8.0,6,19921,-37.04,0,1,0,False,False,True,False,False,False,True,0,0
716,28772.0,3250.39,30537.91,22.0,3,2,4.0,29,9070,-27.21,0,22,1,False,False,True,True,False,False,False,0,0
629,75896.0,11671.58,83158.71,28.0,5,0,1.0,25,49210,-14.74,0,-117,0,False,False,True,False,False,False,True,0,0
803,28904.0,3828.75,30401.72,21.0,4,3,9.0,10,9775,52.52,1,44,0,False,False,True,True,False,False,False,1,0
34,25621.0,4418.64,29472.27,8.0,5,1,4.0,44,4886,90.35,0,240,0,True,False,False,False,False,False,False,0,0
684,32410.0,4424.5,34295.55,10.0,4,0,6.0,38,13256,21.19,0,-132,1,False,True,False,False,False,False,True,0,0
420,80426.0,9353.62,93501.66,30.0,2,2,10.0,35,2464,18.67,1,193,1,False,False,True,False,True,False,False,2,1
14,77117.0,5286.25,85596.02,9.0,3,1,10.0,7,45975,-25.52,1,212,0,False,False,True,False,False,False,False,2,1
184,64976.0,6112.77,69858.69,10.0,2,3,3.0,13,36798,-10.79,0,66,1,False,False,False,False,False,True,False,0,0
289,60496.0,5240.35,69823.04,17.0,2,2,1.0,7,12901,-20.16,0,-94,0,False,False,True,False,False,False,True,0,0
749,45244.0,6938.3,52547.8,15.0,5,3,6.0,36,30050,29.33,1,-5,0,False,False,False,False,False,True,False,1,0
127,61205.0,10298.19,65096.08,28.0,5,1,10.0,46,31369,-8.33,0,-145,0,False,False,True,False,False,False,True,0,0
780,16899.0,1086.07,19004.85,30.0,5,4,8.0,13,15067,-8.34,0,-8,1,False,False,False,False,False,False,True,0,0
751,27552.0,4836.54,31936.39,21.0,4,4,1.0,8,49891,61.13,0,37,0,False,False,False,False,False,False,True,0,0
188,34984.0,1924.97,36885.93,0.0,2,0,2.0,43,4473,-26.99,1,-54,0,False,False,False,True,False,False,False,1,0
423,75151.0,5118.334999999999,86713.0,0.0,3,0,2.0,34,49491,30.96,1,96,1,True,False,False,False,False,False,True,2,1
71,39322.0,6957.35,42871.39,17.0,2,1,7.0,10,18189,-48.08,1,111,0,False,False,False,False,False,False,True,1,0
874,48078.0,6790.65,53674.89,15.0,5,0,5.0,2,31008,-44.96,1,218,1,False,False,False,False,True,False,False,1,0
370,38810.0,3720.68,45005.35,17.0,1,4,10.0,29,11756,71.42,0,-95,0,False,True,False,False,False,False,True,0,0
279,87707.0,9028.7,98481.13,13.0,3,0,8.0,47,17733,35.12,0,-63,1,True,False,False,False,False,False,True,0,0
675,17339.0,2048.44,18886.83,7.0,1,0,5.0,49,16542,70.43,0,-311,0,False,False,True,False,False,False,True,0,0
553,21084.0,2931.33,22352.49,5.0,5,3,6.0,35,36704,-39.22,0,90,0,False,False,True,False,False,True,False,0,0
92,66887.0,5993.3,78277.08,15.0,4,2,4.0,7,15291,-18.02,0,147,0,False,False,False,False,False,False,True,0,0
78,73570.0,12891.8,80238.91,8.0,2,4,5.0,10,27172,68.82,1,150,1,False,False,True,True,False,False,False,1,0
36,91051.0,8787.98,104357.59,7.0,2,1,4.0,13,20663,-13.4,1,-38,1,True,False,False,False,False,True,False,2,1
628,91774.0,8086.31,96403.34,22.0,5,0,5.0,40,49063,88.18,1,-113,1,True,False,False,False,False,False,True,2,1
454,97826.0,16837.89,103858.96,13.0,5,0,1.0,42,10327,84.53,1,-222,1,False,False,False,False,False,False,False,2,1
557,90243.0,5170.44,105570.5,0.0,4,4,4.0,2,34913,24.8,0,-167,1,False,False,True,True,False,False,False,0,0
527,95560.0,8910.16,107058.46,29.0,4,0,9.0,20,3141,-5.56,0,177,0,False,False,True,False,False,False,True,0,0
875,58236.0,8112.72,61446.72,23.0,3,1,10.0,21,22273,35.27,1,87,0,False,False,True,False,False,False,False,1,0
781,95016.0,5118.334999999999,101998.08,29.0,5,0,10.0,33,47759,-25.73,1,-257,0,False,False,True,False,False,False,True,2,1
838,24815.0,4221.87,27965.96,29.0,3,4,10.0,13,44939,58.81,1,-140,1,False,True,False,True,False,False,False,1,0
275,23649.0,2495.67,25396.2,8.0,5,1,5.0,2,5438,81.88,0,101,1,False,False,False,False,False,False,True,0,0
227,28637.0,3235.08,31345.7,30.0,2,2,10.0,32,29905,-19.61,0,73,0,False,False,False,False,False,False,True,0,0
32,70809.0,5531.49,79201.36,19.0,1,0,10.0,14,36550,-40.83,0,-35,0,False,False,False,False,False,False,True,0,0
63,94763.0,8777.27,108904.93,30.0,2,2,1.0,15,13926,25.66,0,3,0,False,False,False,False,False,True,False,0,0
446,47099.0,3680.68,55404.86,5.0,1,3,9.0,9,35649,60.21,0,-233,1,False,False,False,False,False,False,True,0,0
622,83320.0,7172.21,91113.94,5.0,3,0,2.0,36,43716,-48.2,0,-162,0,False,False,True,False,False,False,False,0,0
682,57529.0,7679.46,65192.5,16.0,3,0,6.0,32,21536,78.24,1,122,0,False,False,False,False,False,False,False,1,0
289,46985.0,8454.84,55104.49,2.0,2,4,3.0,35,30672,69.25,0,32,0,False,True,False,False,False,True,False,0,0
869,91584.0,13147.64,104103.54,11.0,2,0,3.0,41,37887,32.72,1,50,0,False,True,False,False,False,False,True,2,1
705,14131.0,1201.34,15048.86,12.0,2,1,5.0,39,41291,9.53,1,-194,0,False,True,False,False,False,False,False,1,0
426,92754.0,14675.39,98258.6,7.0,2,0,4.0,47,30438,-40.36,0,108,0,False,False,True,False,False,True,False,0,0
391,58475.0,4516.89,65842.9,29.0,3,3,10.0,22,24435,62.28,0,-226,1,False,False,True,False,False,False,True,0,0
546,64529.0,4976.83,72157.93,365.0,3,1,7.0,20,17612,8.4,0,149,1,False,False,False,False,False,False,True,0,0
0,66589.0,3723.86,71541.02,11.0,1,0,9.0,11,13200,7.17,1,225,0,False,False,True,False,False,False,True,1,0
381,16542.0,2415.08,17457.17,15.0,5,4,2.0,19,11485,43.83,1,-170,1,True,False,False,True,False,False,False,1,0
81,35439.0,4693.93,41534.88,9.0,2,0,2.0,10,38171,64.05,1,37,0,False,False,True,False,False,False,True,1,0
254,2555.0,347.27,2941.4,27.0,4,3,2.0,36,30650,-47.29,1,75,0,False,False,True,False,True,False,False,1,0
847,8294.0,918.64,9727.36,28.0,4,1,5.0,23,45766,-39.84,1,287,0,False,False,True,False,False,False,True,1,0
292,82112.0,11008.92,86498.74,3.0,2,3,10.0,26,21943,-10.85,0,76,0,True,False,False,False,False,False,True,0,0
537,77846.0,13620.55,81768.56,16.0,4,0,10.0,15,26416,59.34,0,69,0,True,False,False,True,False,False,False,0,0
638,50334.0,8924.48,70056.91,3.0,5,0,6.0,50,47738,-11.57,0,102,1,False,False,True,False,False,False,True,0,0
271,62153.0,9384.27,71465.91,9.0,4,1,7.0,15,36158,-5.13,0,-16,0,False,False,True,False,False,False,False,0,0
674,50334.0,1440.25,15953.65,365.0,4,4,2.0,35,11485,11.05,0,-42,0,False,False,False,False,False,False,False,0,0
145,87796.0,4947.52,101469.02,28.0,5,1,9.0,12,47994,22.67,0,25,0,True,False,False,False,False,False,True,0,0
701,22093.0,1636.31,25471.42,4.0,1,1,3.0,16,32718,71.87,1,96,1,False,True,False,False,False,False,False,1,0
351,28274.0,2708.34,29976.12,21.0,5,1,9.0,45,3592,44.45,1,-123,1,False,False,True,False,True,False,False,1,0
461,80657.0,5118.334999999999,94064.79,20.0,3,0,6.0,16,17145,71.37,0,102,1,False,False,True,False,False,False,False,0,0
348,91059.0,11294.34,96025.47,29.0,3,0,1.0,26,9682,19.58,1,64,1,False,False,True,True,False,False,False,2,1
264,43626.0,2813.31,48456.65,25.0,4,4,1.0,8,21752,-13.03,1,279,0,False,False,True,False,False,True,False,1,0
341,29366.0,4432.49,32780.7,23.0,3,2,10.0,45,47873,48.11,0,84,1,False,False,True,False,False,False,True,0,0
472,44561.0,7471.14,51327.37,20.0,4,0,8.0,6,44529,95.97,1,-353,1,False,False,True,False,False,False,False,1,0
216,68485.0,8560.04,72941.95,25.0,5,4,7.0,17,25123,56.88,1,-99,0,False,False,True,False,False,True,False,1,0
130,20217.0,1695.25,21712.75,5.0,2,1,6.0,24,29488,30.98,0,-96,1,False,False,False,False,True,False,False,0,0
414,93547.0,7212.38,99653.39,9.0,5,4,5.0,38,2788,-19.8,1,-125,0,False,False,True,False,False,False,True,2,1
633,13502.0,2371.59,14380.24,22.0,5,0,2.0,44,20195,32.43,0,-255,1,False,False,False,False,False,False,True,0,0
646,50334.0,5854.63,60313.83,14.0,5,0,7.0,19,26574,2.36,1,102,1,False,False,True,False,False,False,True,1,0
394,86508.0,11593.15,96118.92,0.0,1,2,7.0,50,32350,7.78,1,75,0,False,False,False,False,False,False,True,2,1
716,58449.0,10435.97,68046.83,13.0,4,0,8.0,14,30428,27.13,0,137,1,False,False,False,True,False,False,False,0,0
216,8408.0,912.68,8897.43,24.0,1,0,4.0,32,20677,35.01,1,-189,1,False,False,True,False,True,False,False,1,0
318,93913.0,15197.14,103706.04,4.0,2,3,3.0,23,17097,-35.19,0,-92,1,False,False,False,False,False,False,True,0,0
724,65004.0,6625.39,70761.9,5.0,5,4,9.0,40,24455,34.57,0,-105,0,False,False,True,False,False,True,False,0,0
667,73990.0,9912.43,81790.38,16.0,3,3,7.0,7,32461,51.47,1,-219,1,False,False,True,True,False,False,False,1,0
822,25439.0,2524.33,28571.88,21.0,1,0,5.0,34,30693,62.75,1,-40,1,False,True,False,False,False,True,False,1,0
511,56347.0,6227.97,63386.43,22.0,3,0,9.0,37,4343,-49.96,0,-25,1,False,True,False,False,True,False,False,0,0
723,77976.0,4972.64,87509.8,1.0,5,3,7.0,40,7784,50.62,0,105,0,False,False,False,False,False,False,True,0,0
400,13320.0,1891.24,14631.73,14.0,4,2,3.0,42,7126,-29.33,0,-243,1,False,False,False,True,False,False,False,0,0
382,35262.0,4496.64,40389.26,15.0,2,0,5.0,45,15738,-24.47,1,-29,0,False,True,False,False,False,False,True,1,0
653,74692.0,6321.83,80716.17,0.0,1,2,3.0,11,5594,62.96,0,31,1,False,True,False,False,False,False,True,0,0
775,76669.0,8098.23,86026.76,12.0,3,1,9.0,34,46228,38.71,1,-138,0,False,False,True,True,False,False,False,2,1
788,50334.0,4356.22,49470.72,1.0,2,0,7.0,13,40198,-34.21,0,-125,1,False,False,True,False,False,True,False,0,0
84,9611.0,663.85,10094.6,15.0,5,0,2.0,12,27487,-43.68,0,117,0,False,True,False,False,True,False,False,0,0
429,13055.0,2197.04,14626.45,11.0,5,2,3.0,8,36823,-0.75,1,-140,1,False,False,False,False,True,False,False,1,0
563,40837.0,5110.96,46616.93,19.0,5,4,2.0,9,5517,-25.79,1,-4,1,False,True,False,False,False,False,True,1,0
815,70961.0,8478.21,76768.32,23.0,1,0,8.0,43,3210,22.59,1,236,0,False,False,False,False,False,False,True,1,0
696,28942.0,3382.2,32956.45,28.0,1,1,3.0,13,4905,-14.81,0,-29,1,False,False,False,True,False,False,False,0,0
626,48010.0,2657.26,55903.51,1.0,1,0,1.0,19,43199,19.99,1,171,0,False,False,True,True,False,False,False,1,0
840,14764.0,2531.81,16777.85,16.0,5,0,8.0,21,48062,75.47,0,-41,1,False,False,True,False,False,False,True,0,0
258,52610.0,8324.02,60973.81,15.0,4,1,6.0,41,23706,84.72,1,67,1,False,False,False,False,False,True,False,1,0
798,61519.0,7966.69,70391.76,14.0,2,0,3.0,46,31483,1.55,1,-126,1,False,False,True,False,False,False,True,1,0
55,40742.0,6571.49,44890.38,5.0,3,0,6.0,35,22271,-11.85,0,109,1,False,False,False,True,False,False,False,0,0
663,37826.0,3507.9,41630.36,23.0,5,1,6.0,29,10046,19.29,0,37,0,False,False,False,False,False,True,False,0,0
637,56783.0,5959.83,61330.47,17.0,1,1,2.0,20,24717,-39.31,1,-208,0,False,False,False,False,False,True,False,1,0
486,27420.0,1698.64,29940.07,21.0,2,3,1.0,7,27664,71.1,0,-26,1,False,False,False,False,False,False,True,0,0
142,89085.0,12206.92,104288.3,30.0,3,4,10.0,9,41747,32.46,1,-149,0,False,False,False,False,True,False,False,2,1
44,3474.0,492.31,3937.94,19.0,4,4,4.0,25,36750,-30.83,0,-11,1,False,True,False,False,False,True,False,0,0
827,50334.0,1425.8,17993.41,30.0,4,1,7.0,37,34268,42.3,0,-17,0,False,False,True,True,False,False,False,0,0
555,9704.0,1321.89,11407.83,15.0,3,0,10.0,34,31837,-20.99,0,114,1,False,False,True,False,True,False,False,0,0
53,3544.0,487.6,3916.52,13.0,5,0,2.0,18,39814,-48.86,1,-195,1,False,False,False,False,False,False,False,1,0
709,47486.0,5245.99,55122.03,12.0,4,0,6.0,18,8365,13.01,1,-90,0,False,False,False,False,False,False,False,1,0
147,152304.125,2425.81,14374.17,18.0,1,1,9.0,44,42544,44.6,0,290,0,False,False,True,False,False,False,True,0,0
0,59135.0,4147.28,68055.81,13.0,4,0,7.0,13,4212,91.29,0,-134,1,False,False,True,False,False,True,False,0,0
886,79508.0,13415.15,83915.97,24.0,1,0,3.0,22,43466,61.39,0,-158,1,False,False,True,True,False,False,False,0,0
770,69950.0,4909.13,81817.7,15.0,5,1,3.0,9,8976,-34.32,0,25,0,False,False,True,False,False,False,True,0,0
653,23676.0,2351.71,25602.74,15.0,1,0,7.0,7,5320,87.1,1,-236,1,True,False,False,False,False,True,False,1,0
82,62005.0,6747.94,68857.66,29.0,4,0,4.0,36,11759,51.26,1,134,0,False,False,True,False,False,False,True,1,0
674,51609.0,8563.75,60513.49,29.0,3,0,9.0,7,26237,42.12,1,24,0,True,False,False,False,False,True,False,1,0
590,70496.0,12360.07,75275.6,26.0,4,4,6.0,27,4975,96.27,0,109,1,True,False,False,False,False,False,True,0,0
63,57646.0,2957.97,60563.58,4.0,1,3,10.0,19,5616,36.88,0,-208,1,True,False,False,False,False,False,True,0,0
290,55801.0,4339.31,59032.61,28.0,1,3,8.0,6,25547,35.73,1,-265,1,False,False,True,False,False,False,True,1,0
249,78375.0,13973.16,84818.71,27.0,4,1,8.0,48,44742,-2.26,0,221,0,False,False,True,False,False,False,True,0,0
716,72864.0,3648.34,85349.68,14.0,1,4,7.0,41,14043,37.77,0,27,0,False,False,False,False,False,True,False,0,0
155,36126.0,1940.85,41732.68,25.0,5,2,6.0,22,34749,66.07,0,-261,1,False,False,True,False,False,False,True,0,0
751,63903.0,6083.44,74160.54,3.0,2,1,2.0,39,11467,98.45,1,-304,0,True,False,False,False,True,False,False,1,0
280,57812.0,10345.82,68032.39,18.0,3,1,-5.0,3,39459,-14.8,1,-319,1,True,False,False,True,False,False,False,1,0
353,2827.0,327.91,3184.32,5.0,3,0,3.0,47,46721,8.56,1,-4,0,False,False,False,False,False,True,False,1,0
